molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL3683513,active,6.772113295386326,O=C(c1nn(C2CCCN(CCn3cccn3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,510.6200000000004,1.8433999999999995,0.0,7.0
CHEMBL3683547,active,7.2839966563652006,O=C(c1nn(C2CCCN(CCn3ccnc3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,510.6200000000004,1.843399999999999,0.0,7.0
CHEMBL3678659,active,6.267606240177032,O=C(c1nn(C2CCCN(Cc3ccccc3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,506.6280000000004,3.1469000000000023,0.0,6.0
CHEMBL3678703,active,6.329754146925876,O=C(c1nn(C2CCCN(c3ccccc3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,492.60100000000034,3.1513000000000018,0.0,6.0
CHEMBL3683696,inactive,4.978810700930062,O=C(c1nn(C2CCCNC2)c2c1CS(=O)(=O)c1cc(OC(F)(F)F)ccc1-2)N1CCOCC1,500.49900000000025,2.1329000000000002,1.0,7.0
CHEMBL3678594,active,6.486782399932061,O=C(c1nn(C2CCCOC2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,417.4870000000002,1.6613,0.0,6.0
CHEMBL3683548,active,7.5376020021010435,O=C(c1nn(C2CCN(C3CCOCC3)C2)c2c1CS(=O)(=O)c1c(F)cccc1-2)N1CCOCC1,504.5840000000003,1.8747000000000003,0.0,7.0
CHEMBL3683550,active,7.113509274827518,O=C(c1nn(C2CCN(C3CCOCC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,486.5940000000003,1.7355999999999998,0.0,7.0
CHEMBL3683554,active,7.2441251443275085,O=C(c1nn(C2CCN(CC3CCOC3)C2)c2c1CS(=O)(=O)c1c(F)cccc1-2)N1CCOCC1,504.5840000000003,1.7322,0.0,7.0
CHEMBL3683553,active,6.452225294612178,O=C(c1nn(C2CCN(CC3CCOC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,486.5940000000003,1.5930999999999997,0.0,7.0
CHEMBL3683552,active,7.6777807052660805,O=C(c1nn(C2CCN(CCC3CCOCC3)C2)c2c1CS(=O)(=O)c1c(F)cccc1-2)N1CCOCC1,532.6380000000001,2.5124000000000013,0.0,7.0
CHEMBL3683520,active,6.552841968657781,O=C(c1nn(C2CCN(CCC3CCOCC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,514.6480000000003,2.3733000000000004,0.0,7.0
CHEMBL3683535,active,6.1598939055432425,O=C(c1nn(C2CCN(CCC3CCOCC3)CC2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,528.6750000000002,2.7634000000000016,0.0,7.0
CHEMBL3683524,active,6.515700160653214,O=C(c1nn(C2CCN(CCCl)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,464.97500000000025,1.7954,0.0,6.0
CHEMBL3683561,active,6.806875401645538,O=C(c1nn(C2CCN(CCN3CC(F)(F)C3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,521.5900000000003,1.5074999999999996,0.0,7.0
CHEMBL3683527,active,6.826813731587726,O=C(c1nn(C2CCN(CCN3CCC(F)CC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,531.6540000000002,1.9904999999999997,0.0,7.0
CHEMBL3683525,active,6.716698771296451,O=C(c1nn(C2CCN(CCN3CCOCC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,515.6360000000002,0.8888000000000025,0.0,8.0
CHEMBL3683540,active,6.432973633840939,O=C(c1nn(C2CCN(CCN3CCOCC3)CC2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,529.6630000000001,1.2789000000000021,0.0,8.0
CHEMBL3683558,active,6.920818753952375,O=C(c1nn(C2CCN(CCN3CC[C@@H](F)C3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,517.6270000000003,1.6004,0.0,7.0
CHEMBL3683560,active,6.716698771296451,O=C(c1nn(C2CCN(CCN3CC[C@H](F)C3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,517.6270000000003,1.6004,0.0,7.0
CHEMBL3683536,active,6.590066876668706,O=C(c1nn(C2CCN(CCn3cccn3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,496.59300000000036,1.4532999999999991,0.0,7.0
CHEMBL3683538,active,6.779891911959945,O=C(c1nn(C2CCN(CCn3ccnc3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,496.59300000000036,1.4532999999999991,0.0,7.0
CHEMBL3683597,active,6.452225294612178,O=C(c1nn(C2CCOC2)c2c1CS(=O)(=O)c1c(F)cccc1-2)N1CCOCC1,421.4500000000002,1.4103,0.0,6.0
CHEMBL3683578,active,6.050609993355087,O=C(c1nn(C2CCOC2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,403.4600000000002,1.2712,0.0,6.0
CHEMBL3683514,active,6.171984935776023,O=C(c1nn(C2CCOCC2)c2c1CS(=O)(=O)c1c(Cl)cccc1-2)N1CCOCC1,451.93200000000024,2.3147,0.0,6.0
CHEMBL3678543,active,6.651695136951839,O=C(c1nn(C2CCOCC2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,417.4870000000002,1.6613,0.0,6.0
CHEMBL3683496,active,6.084072788302884,O=C(c1nn(C2CCOCC2)c2c1CS(=O)(=O)c1sccc1-2)N1CCOCC1,423.5160000000002,1.7227999999999999,0.0,7.0
CHEMBL3683633,active,7.022276394711152,O=C(c1nn(C2CN(CCC3CCOCC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,500.6210000000003,1.9832,0.0,7.0
CHEMBL3683635,active,6.627087997029894,O=C(c1nn(C2CN(CCN3CCOCC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,501.6090000000003,0.4987000000000019,0.0,8.0
CHEMBL3683621,inactive,4.991399828238082,O=C(c1nn(C2CN3CCC2CC3)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,442.5410000000003,1.5765,0.0,6.0
CHEMBL3678560,active,6.607303046740334,O=C(c1nn(CC2CCCC2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,415.5150000000002,2.500000000000001,0.0,5.0
CHEMBL3678562,active,6.293282217663242,O=C(c1nn(CC2CCCCC2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,429.5420000000002,2.8901000000000012,0.0,5.0
CHEMBL3678567,active,6.274905478918531,O=C(c1nn(CC2CCNCC2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,430.53000000000026,1.3094,1.0,6.0
CHEMBL3678563,active,6.102922996790579,O=C(c1nn(CC2CCOCC2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,431.51400000000024,1.7364000000000002,0.0,6.0
CHEMBL3678581,active,6.0996328713435295,O=C(c1nn(CCN2CCOCC2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,446.5290000000003,0.6420000000000008,0.0,7.0
CHEMBL3678557,active,6.179798540514359,O=C(c1nn(CCO)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,377.4220000000002,0.30210000000000004,1.0,6.0
CHEMBL3678724,active,6.204815410317576,O=C(c1nn(Cc2cc(Cl)cs2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,463.9680000000003,3.0730000000000013,0.0,6.0
CHEMBL3683563,inactive,4.968793580172537,O=C(c1nn(Cc2cnccn2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,425.47000000000025,1.1481000000000001,0.0,7.0
CHEMBL3683628,active,6.982966660701219,O=C(c1nn([C@@H]2CCCN(C3CCOCC3)CC2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,514.6480000000003,2.5158000000000005,0.0,7.0
CHEMBL3683602,active,6.080921907623926,O=C(c1nn([C@@H]2CCCN(CC3CCOCC3)C2)c2c1CS(=O)(=O)c1ncccc1-2)N1CCOCC1,515.6360000000002,1.7683000000000002,0.0,8.0
CHEMBL3683645,active,7.00436480540245,O=C(c1nn([C@@H]2CCCN(CCC3CCOCC3)C2)c2c1CS(=O)(=O)c1ncccc1-2)N1CCOCC1,529.6630000000001,2.1584000000000003,0.0,8.0
CHEMBL3683639,active,6.35261702988538,O=C(c1nn([C@@H]2CCCN(CCn3ccnc3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,510.6200000000004,1.843399999999999,0.0,7.0
CHEMBL3683631,active,7.346787486224656,O=C(c1nn([C@@H]2CCN(C3CCOCC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,486.5940000000003,1.7355999999999998,0.0,7.0
CHEMBL3683637,active,7.259637310505756,O=C(c1nn([C@@H]2CCN(CCN3CCC(F)CC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,531.6540000000002,1.9904999999999997,0.0,7.0
CHEMBL3683690,active,7.6020599913279625,O=C(c1nn([C@H]2CCCN(C3CCCNC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,499.63700000000034,1.6987000000000003,1.0,7.0
CHEMBL3683647,active,7.6020599913279625,O=C(c1nn([C@H]2CCCN(C3CCCOC3)C2)c2c1CS(=O)(=O)c1c(F)cccc1-2)N1CCOCC1,518.6110000000002,2.2648,0.0,7.0
CHEMBL3683610,active,7.443697499232712,O=C(c1nn([C@H]2CCCN(C3CCCOC3)C2)c2c1CS(=O)(=O)c1ncccc1-2)N1CCOCC1,501.6090000000003,1.5207000000000004,0.0,8.0
CHEMBL3683649,active,7.886056647693163,O=C(c1nn([C@H]2CCCN(C3CCOCC3)C2)c2c1CS(=O)(=O)c1c(F)cccc1-2)N1CCOCC1,518.6110000000002,2.2648,0.0,7.0
CHEMBL3683605,active,7.096910013008056,O=C(c1nn([C@H]2CCCN(C3CCOCC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,500.6210000000003,2.1257,0.0,7.0
CHEMBL3683629,active,6.468521082957745,O=C(c1nn([C@H]2CCCN(C3CCOCC3)CC2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,514.6480000000003,2.5158000000000005,0.0,7.0
CHEMBL3683593,active,7.6020599913279625,O=C(c1nn([C@H]2CCCN(CC3CCOCC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,514.6480000000003,2.3733000000000004,0.0,7.0
CHEMBL3683606,active,7.886056647693163,O=C(c1nn([C@H]2CCCN(CC3CCOCC3)C2)c2c1CS(=O)(=O)c1ncccc1-2)N1CCOCC1,515.6360000000002,1.7683000000000002,0.0,8.0
CHEMBL3683580,active,8.221848749616356,O=C(c1nn([C@H]2CCCN(CCC3CCOCC3)C2)c2c1CS(=O)(=O)c1c(F)cccc1-2)N1CCOCC1,546.6650000000001,2.9025000000000016,0.0,7.0
CHEMBL3683556,active,7.6020599913279625,O=C(c1nn([C@H]2CCCN(CCC3CCOCC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,528.6750000000002,2.7634000000000016,0.0,7.0
CHEMBL3683644,active,7.795880017344075,O=C(c1nn([C@H]2CCCN(CCC3CCOCC3)C2)c2c1CS(=O)(=O)c1ncccc1-2)N1CCOCC1,529.6630000000001,2.1584000000000003,0.0,8.0
CHEMBL3683603,active,6.698970004336019,O=C(c1nn([C@H]2CCCN(CCF)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,462.54700000000025,1.9162000000000001,0.0,6.0
CHEMBL3683685,active,7.657577319177793,O=C(c1nn([C@H]2CCCN(CCN3CC(F)(F)C3)C2)c2c1CS(=O)(=O)c1c(F)cccc1-2)N1CCOCC1,553.6070000000002,2.0366999999999997,0.0,7.0
CHEMBL3683594,active,7.769551078621726,O=C(c1nn([C@H]2CCCN(CCN3CC(F)(F)C3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,535.6170000000002,1.8975999999999995,0.0,7.0
CHEMBL3683599,active,7.494850021680094,O=C(c1nn([C@H]2CCCN(CCN3CCC(F)C3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,531.6540000000002,1.9904999999999997,0.0,7.0
CHEMBL3683595,active,7.6020599913279625,O=C(c1nn([C@H]2CCCN(CCN3CCC(F)CC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,545.6810000000002,2.3806000000000003,0.0,7.0
CHEMBL3683684,active,7.7447274948966935,O=C(c1nn([C@H]2CCCN(CCN3CCC(O)CC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,543.6900000000002,1.4034000000000013,1.0,8.0
CHEMBL3683671,active,8.154901959985743,O=C(c1nn([C@H]2CCCN(CCN3CCCC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,513.6640000000003,2.0425000000000004,0.0,7.0
CHEMBL3683686,active,7.823908740944319,O=C(c1nn([C@H]2CCCN(CCN3CCCCC3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,527.6910000000003,2.4326,0.0,7.0
CHEMBL3683615,active,7.522878745280337,O=C(c1nn([C@H]2CCCN(CCN3CCOCC3)C2)c2c1CS(=O)(=O)c1c(Cl)cccc1-2)N1CCOCC1,564.1080000000001,1.9323000000000006,0.0,8.0
CHEMBL3683584,active,7.795880017344075,O=C(c1nn([C@H]2CCCN(CCN3CCOCC3)C2)c2c1CS(=O)(=O)c1c(F)cccc1-2)N1CCOCC1,547.6530000000001,1.418000000000001,0.0,8.0
CHEMBL3683693,active,7.853871964321762,O=C(c1nn([C@H]2CCCN(CCN3CCOCC3)C2)c2c1CS(=O)(=O)c1cc(F)ccc1-2)N1CCOCC1,547.6530000000001,1.418000000000001,0.0,8.0
CHEMBL3683596,active,7.853871964321762,O=C(c1nn([C@H]2CCCN(CCN3CC[C@H](F)C3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,531.6540000000002,1.9904999999999997,0.0,7.0
CHEMBL3683687,active,7.070581074285707,O=C(c1nn([C@H]2CCCN(Cc3cccnc3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,507.6160000000004,2.541900000000001,0.0,7.0
CHEMBL3683694,active,7.346787486224656,O=C(c1nn([C@H]2CCCN(Cc3ccncc3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,507.6160000000004,2.541900000000001,0.0,7.0
CHEMBL3683697,active,7.318758762624412,O=C(c1nn([C@H]2CCCN(c3cccnc3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,493.58900000000034,2.5463000000000005,0.0,7.0
CHEMBL3683689,active,6.876148359032914,O=C(c1nn([C@H]2CCCN(c3ccncc3)C2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,493.58900000000034,2.5463000000000005,0.0,7.0
CHEMBL3683587,active,7.2839966563652006,O=C(c1nn([C@H]2CCN(C3CCOCC3)C2)c2c1CS(=O)(=O)c1c(F)cccc1-2)N1CCOCC1,504.5840000000003,1.8747000000000003,0.0,7.0
CHEMBL3683586,active,7.036212172654444,O=C(c1nn([C@H]2CCN(CCC3CCOCC3)C2)c2c1CS(=O)(=O)c1c(F)cccc1-2)N1CCOCC1,532.6380000000001,2.5124000000000013,0.0,7.0
CHEMBL3683662,active,7.096910013008056,O=C1CCCN1CCN1CCC[C@H](n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)C1,527.6470000000003,1.569100000000001,0.0,7.0
